timestamp,x,y,z
51806700,419,-396,-1003
52306700,335,392,-985
52806700,-786,117,-1102
53306700,386,-384,-1007
53806700,368,355,-968
54306700,-790,154,-1114
54806700,355,-400,-1011
55306700,402,374,-940
55806700,-759,165,-1126
56306700,271,-388,-1001
56806700,468,314,-952
57306700,-771,195,-1141
57806700,230,-376,-989
58306700,515,296,-935
58806700,-772,232,-1138
59306700,179,-388,-993
59806700,546,288,-931
60306700,-757,228,-1149
60806700,142,-384,-1007
61306700,579,257,-931
61806700,-751,251,-1153
62306700,89,-380,-1003
62806700,634,228,-913
63306700,-743,288,-1163
63806700,52,-400,-995
64306700,632,255,-911
64806700,-732,294,-1167
65306700,-9,-404,-1003
65806700,708,232,-905
66306700,-720,281,-1155
66806700,-31,-384,-1011
67306700,714,201,-897
67806700,-696,327,-1167
68306700,-101,-406,-1018
68806700,767,185,-895
69306700,-673,327,-1169
69806700,-142,-394,-1018
70306700,790,175,-878
70806700,-675,351,-1165
71306700,-191,-382,-1036
71806700,802,152,-874
72306700,-636,370,-1180
72806700,-240,-382,-1032
73306700,813,136,-854
73806700,-597,380,-1194
74306700,-304,-361,-1026
74806700,864,99,-860
75306700,-593,384,-1198
75806700,-312,-331,-1034
76306700,853,44,-851
76806700,-558,421,-1202
77306700,-337,-353,-1018
77806700,874,29,-845
78306700,-523,419,-1206
78806700,-417,-318,-1007
79306700,888,7,-864
79806700,-521,427,-1198
80306700,-425,-306,-1026
80806700,901,-50,-856
81306700,-482,464,-1196
81806700,-507,-296,-1024
82306700,901,-19,-872
82806700,-454,447,-1186
83306700,-523,-279,-1028
83806700,929,-62,-866
84306700,-425,448,-1186
84806700,-538,-275,-1026
85306700,917,-68,-862
85806700,-396,456,-1171
86306700,-575,-277,-1034
86806700,901,-81,-858
87306700,-365,464,-1171
87806700,-622,-247,-1036
88306700,917,-101,-858
88806700,-365,476,-1151
89306700,-626,-245,-1056
89806700,882,-117,-860
90306700,-298,480,-1159
90806700,-667,-232,-1054
91306700,890,-136,-849
91806700,-242,474,-1157
92306700,-700,-201,-1046
92806700,886,-162,-866
93306700,-230,478,-1161
93806700,-724,-177,-1057
94306700,849,-193,-864
94806700,-167,491,-1143
95306700,-735,-167,-1046
95806700,829,-214,-866
96306700,-124,503,-1161
96806700,-786,-142,-1038
97306700,825,-228,-899
97806700,-95,482,-1134
98306700,-761,-109,-1048
98806700,813,-290,-897
99306700,-50,491,-1132
99806700,-794,-83,-1048
100306700,780,-271,-897
100806700,-23,460,-1126
101306700,-796,-72,-1048
101806700,790,-308,-921
102306700,13,478,-1114
102806700,-800,-64,-1073
103306700,712,-283,-913
103806700,44,454,-1097
104306700,-815,-40,-1073
104806700,691,-296,-923
105306700,99,441,-1089
105806700,-825,-1,-1059
106306700,661,-318,-931
106806700,122,433,-1069
107306700,-810,-7,-1085
107806700,605,-324,-935
108306700,171,413,-1065
108806700,-813,29,-1085
109306700,562,-327,-919
109806700,253,396,-1057
110306700,-823,46,-1083
110806700,513,-320,-944
111306700,251,409,-1050
111806700,-829,52,-1083
112306700,460,-355,-944
112806700,318,394,-1040
113306700,-829,70,-1081
113806700,439,-357,-960
114306700,343,411,-1042
114806700,-847,99,-1067
115306700,398,-363,-991
115806700,378,341,-1018
116306700,-812,146,-1069
116806700,341,-394,-991
117306700,419,355,-989
117806700,-827,163,-1071
118306700,302,-378,-997
118806700,454,329,-1007
119306700,-808,201,-1054
119806700,265,-398,-1030
120306700,476,316,-976
120806700,-767,203,-1093
121306700,191,-382,-1015
121806700,534,286,-989
122306700,-757,236,-1093
122806700,160,-370,-1030
123306700,548,257,-962
123806700,-724,249,-1085
124306700,136,-392,-1040
124806700,566,240,-942
125306700,-687,273,-1120
125806700,40,-368,-1015
126306700,618,216,-954
126806700,-689,279,-1112
127306700,9,-353,-1026
127806700,634,167,-923
128306700,-667,322,-1112
128806700,-60,-351,-1024
129306700,669,165,-923
129806700,-650,331,-1120
130306700,-121,-355,-1026
130806700,741,132,-935
131306700,-632,331,-1108
131806700,-148,-339,-1040
132306700,733,136,-923
132806700,-603,349,-1097
133306700,-195,-337,-1063
133806700,765,95,-911
134306700,-562,361,-1110
134806700,-257,-327,-1067
135306700,796,81,-901
135806700,-585,386,-1102
136306700,-277,-327,-1089
136806700,808,60,-884
137306700,-532,402,-1100
137806700,-324,-314,-1095
138306700,804,39,-854
138806700,-472,413,-1122
139306700,-378,-304,-1087
139806700,831,-13,-866
140306700,-452,435,-1110
140806700,-423,-288,-1110
141306700,825,-42,-847
141806700,-398,450,-1116
142306700,-458,-281,-1097
142806700,810,-50,-833
143306700,-351,450,-1147
143806700,-556,-245,-1069
144306700,837,-83,-853
144806700,-329,435,-1128
145306700,-552,-228,-1089
145806700,854,-136,-853
146306700,-294,456,-1134
146806700,-609,-210,-1097
147306700,851,-138,-845
147806700,-265,468,-1153
148306700,-651,-204,-1069
148806700,878,-150,-854
149306700,-265,472,-1122
149806700,-653,-187,-1100
150306700,831,-156,-845
150806700,-220,476,-1126
151306700,-700,-193,-1116
151806700,835,-183,-843
152306700,-177,493,-1130
152806700,-753,-158,-1100
153306700,853,-195,-841
153806700,-158,489,-1112
154306700,-743,-171,-1112
154806700,810,-203,-831
155306700,-103,493,-1124
155806700,-772,-146,-1130
156306700,804,-234,-815
156806700,-29,484,-1132
157306700,-815,-132,-1106
157806700,784,-245,-831
158306700,-27,501,-1118
158806700,-827,-107,-1124
159306700,757,-275,-819
159806700,35,507,-1136
160306700,-847,-107,-1114
160806700,728,-283,-825
161306700,85,507,-1139
161806700,-892,-74,-1097
162306700,722,-308,-860
162806700,115,484,-1114
163306700,-878,-52,-1106
163806700,714,-339,-847
164306700,158,493,-1120
164806700,-907,-33,-1097
165306700,675,-345,-854
165806700,177,476,-1120
166306700,-919,-9,-1087
166806700,683,-357,-888
167306700,191,482,-1081
167806700,-899,1,-1106
168306700,622,-349,-876
168806700,228,443,-1093
169306700,-894,31,-1110
169806700,589,-376,-870
170306700,284,458,-1106
170806700,-915,31,-1100
171306700,599,-368,-901
171806700,288,415,-1065
172306700,-880,54,-1139
172806700,528,-366,-874
173306700,325,409,-1079
173806700,-868,72,-1120
174306700,476,-363,-868
174806700,386,398,-1069
175306700,-888,66,-1095
175806700,437,-339,-905
176306700,407,396,-1067
176806700,-876,103,-1102
177306700,374,-366,-899
177806700,462,361,-1059
178306700,-851,103,-1106
178806700,320,-353,-895
179306700,491,366,-1057
179806700,-864,136,-1077
180306700,296,-361,-950
180806700,530,318,-1040
181306700,-839,175,-1091
181806700,238,-370,-935
182306700,566,302,-1038
182806700,-845,216,-1079
183306700,206,-390,-966
183806700,562,290,-1030
184306700,-829,257,-1065
184806700,169,-392,-1005
185306700,587,283,-995
185806700,-769,228,-1085
186306700,111,-374,-993
186806700,609,230,-1013
187306700,-763,267,-1069
187806700,60,-351,-1013
188306700,614,208,-985
188806700,-724,279,-1069
189306700,48,-365,-1018
189806700,607,177,-960
190306700,-683,318,-1102
190806700,-54,-345,-1011
191306700,640,173,-985
191806700,-671,314,-1069
192306700,-70,-325,-1016
192806700,661,126,-976
193306700,-622,339,-1067
193806700,-144,-322,-1048
194306700,683,101,-962
194806700,-583,335,-1097
195306700,-191,-325,-1026
195806700,728,91,-985
196306700,-581,353,-1061
196806700,-238,-308,-1065
197306700,728,54,-952
197806700,-556,361,-1050
198306700,-269,-294,-1091
198806700,733,21,-929
199306700,-503,390,-1071
199806700,-337,-269,-1071
200306700,784,3,-950
200806700,-489,396,-1040
201306700,-355,-261,-1108
201806700,765,-29,-915
202306700,-429,419,-1042
202806700,-400,-267,-1130
203306700,763,-60,-880
203806700,-365,419,-1079
204306700,-464,-253,-1104
204806700,786,-74,-913
205306700,-361,447,-1044
205806700,-499,-226,-1141
206306700,767,-117,-868
206806700,-284,456,-1050
207306700,-521,-204,-1143
207806700,741,-132,-853
208306700,-210,478,-1081
208806700,-599,-197,-1114
209306700,784,-152,-892
209806700,-187,448,-1050
210306700,-603,-162,-1149
210806700,761,-197,-874
211306700,-130,486,-1065
211806700,-692,-158,-1128
212306700,761,-214,-876
212806700,-91,484,-1069
213306700,-730,-138,-1126
213806700,778,-228,-895
214306700,-91,497,-1042
214806700,-733,-121,-1153
215306700,749,-247,-858
215806700,-37,486,-1042
216306700,-774,-109,-1163
216806700,743,-255,-868
217306700,1,488,-1059
217806700,-804,-83,-1157
218306700,769,-281,-872
218806700,21,482,-1040
219306700,-790,-80,-1190
219806700,700,-279,-835
220306700,58,476,-1054
220806700,-819,-72,-1198
221306700,669,-310,-823
221806700,122,480,-1069
222306700,-864,-56,-1167
222806700,630,-296,-835
223306700,165,482,-1056
223806700,-874,-48,-1190
224306700,609,-343,-823
224806700,230,458,-1073
225306700,-905,1,-1177
225806700,589,-374,-813
226306700,277,489,-1089
226806700,-927,5,-1161
227306700,575,-396,-845
227806700,318,464,-1087
228306700,-950,19,-1161
228806700,546,-368,-829
229306700,341,454,-1077
229806700,-948,62,-1165
230306700,521,-407,-833
230806700,382,480,-1087
231306700,-981,50,-1130
231806700,513,-398,-882
232306700,382,445,-1042
232806700,-917,66,-1167
233306700,470,-404,-856
233806700,419,425,-1056
234306700,-948,95,-1157
234806700,448,-390,-864
235306700,464,406,-1061
235806700,-950,101,-1147
236306700,448,-402,-890
236806700,456,394,-1022
237306700,-917,136,-1188
237806700,366,-402,-851
238306700,507,380,-1056
238806700,-917,132,-1159
239306700,341,-380,-856
239806700,560,347,-1052
240306700,-907,162,-1151
240806700,308,-380,-886
241306700,577,331,-1032
241806700,-882,183,-1179
242306700,249,-398,-853
242806700,638,320,-1071
243306700,-888,191,-1139
243806700,218,-400,-882
244306700,644,316,-1059
244806700,-880,199,-1118
245306700,171,-394,-917
245806700,655,294,-1034
246306700,-853,247,-1130
246806700,103,-384,-892
247306700,710,267,-1059
247806700,-847,259,-1097
248306700,107,-402,-936
248806700,692,255,-1026
249306700,-808,267,-1093
249806700,50,-380,-962
250306700,730,222,-1001
250806700,-741,261,-1108
251306700,-1,-355,-950
251806700,720,204,-1016
252306700,-749,290,-1083
252806700,-40,-325,-979
253306700,714,144,-995
253806700,-700,320,-1091
254306700,-78,-337,-999
254806700,691,130,-966
255306700,-640,351,-1118
255806700,-171,-335,-979
256306700,733,117,-1001
256806700,-630,345,-1069
257306700,-173,-300,-1013
257806700,730,62,-993
258306700,-573,370,-1075
258806700,-236,-279,-1013
259306700,735,29,-987
259806700,-534,359,-1089
260306700,-294,-281,-995
260806700,761,19,-1013
261306700,-532,376,-1034
261806700,-318,-255,-1036
262306700,747,-1,-987
262806700,-488,382,-1034
263306700,-353,-230,-1052
263806700,749,-33,-977
264306700,-443,406,-1036
264806700,-392,-236,-1056
265306700,800,-68,-1001
265806700,-423,406,-1009
266306700,-419,-214,-1108
266806700,741,-81,-956
267306700,-361,409,-1013
267806700,-464,-203,-1126
268306700,735,-113,-921
268806700,-275,441,-1020
269306700,-519,-187,-1112
269806700,712,-109,-952
270306700,-245,421,-1003
270806700,-546,-158,-1163
271306700,700,-181,-903
271806700,-162,443,-1020
272306700,-571,-134,-1143
272806700,659,-197,-886
273306700,-87,468,-1044
273806700,-644,-128,-1120
274306700,696,-218,-933
274806700,-74,445,-1001
275306700,-653,-91,-1163
275806700,665,-263,-888
276306700,-11,464,-1024
276806700,-710,-60,-1151
277306700,644,-296,-892
277806700,42,497,-1032
278306700,-772,-64,-1116
278806700,671,-292,-938
279306700,37,472,-987
279806700,-751,-50,-1184
280306700,646,-310,-905
280806700,87,466,-989
281306700,-782,-27,-1186
281806700,622,-327,-907
282306700,144,466,-999
282806700,-813,-25,-1177
283306700,626,-345,-925
283806700,169,454,-952
284306700,-821,-3,-1227
284806700,569,-343,-886
285306700,224,472,-981
285806700,-837,-1,-1221
286306700,556,-355,-876
286806700,271,458,-976
287306700,-864,23,-1214
287806700,491,-345,-888
288306700,318,435,-976
288806700,-874,56,-1243
289306700,470,-390,-847
289806700,378,429,-995
290306700,-905,64,-1221
290806700,429,-390,-847
291306700,445,433,-1009
291806700,-931,66,-1204
292306700,411,-400,-878
292806700,470,417,-983
293306700,-923,107,-1221
293806700,363,-417,-843
294306700,538,411,-1009
294806700,-958,130,-1212
295306700,335,-431,-858
295806700,571,417,-1022
296306700,-974,136,-1177
296806700,341,-425,-901
297306700,569,380,-977
297806700,-921,156,-1218
298306700,304,-435,-862
298806700,579,376,-1003
299306700,-935,179,-1192
299806700,257,-435,-888
300306700,614,372,-1005
300806700,-931,189,-1182
301306700,259,-404,-897
301806700,597,333,-960
302306700,-872,251,-1229
302806700,154,-439,-851
303306700,681,341,-1009
303806700,-901,208,-1210
304306700,160,-433,-864
304806700,696,327,-1011
305306700,-876,226,-1198
305806700,101,-394,-892
306306700,724,275,-991
306806700,-854,249,-1218
307306700,44,-392,-853
307806700,767,261,-1026
308306700,-854,271,-1188
308806700,21,-396,-870
309306700,806,251,-1020
309806700,-866,267,-1157
310306700,19,-363,-921
310806700,798,197,-997
311306700,-817,322,-1180
311806700,-29,-386,-888
312306700,825,185,-1018
312806700,-804,339,-1134
313306700,-52,-386,-911
313806700,837,183,-1005
314306700,-794,304,-1138
314806700,-72,-368,-956
315306700,810,130,-987
315806700,-720,347,-1151
316306700,-140,-361,-931
316806700,806,144,-1022
317306700,-720,349,-1106
317806700,-167,-318,-964
318306700,810,85,-993
318806700,-644,353,-1104
319306700,-212,-296,-977
319806700,798,44,-985
320306700,-605,378,-1130
320806700,-281,-308,-956
321306700,821,31,-1018
321806700,-560,355,-1095
322306700,-302,-267,-983
322806700,794,-1,-987
323306700,-519,376,-1098
323806700,-339,-234,-981
324306700,780,-48,-981
324806700,-462,419,-1104
325306700,-409,-242,-966
325806700,817,-46,-1020
326306700,-445,402,-1063
326806700,-413,-220,-1015
327306700,813,-81,-1003
327806700,-409,386,-1063
328306700,-466,-171,-1036
328806700,784,-103,-985
329306700,-335,406,-1065
329806700,-519,-177,-1024
330306700,813,-132,-1020
330806700,-345,407,-1003
331306700,-519,-144,-1089
331806700,741,-158,-976
332306700,-284,427,-1020
332806700,-538,-132,-1085
333306700,728,-185,-962
333806700,-220,435,-1022
334306700,-583,-121,-1079
334806700,698,-181,-985
335306700,-165,415,-979
335806700,-591,-107,-1130
336306700,657,-220,-952
336806700,-97,439,-997
337306700,-622,-70,-1128
337806700,630,-261,-935
338306700,-11,452,-1018
338806700,-679,-80,-1120
339306700,603,-253,-966
339806700,25,441,-979
340306700,-694,-27,-1149
340806700,575,-294,-925
341306700,107,433,-1003
341806700,-739,-3,-1141
342306700,548,-325,-940
342806700,162,445,-1005
343306700,-776,-13,-1122
343806700,566,-320,-962
344306700,187,421,-952
344806700,-759,23,-1175
345306700,519,-355,-935
345806700,236,445,-979
346306700,-810,37,-1167
346806700,488,-372,-948
347306700,277,417,-960
347806700,-823,52,-1175
348306700,495,-370,-952
348806700,288,409,-925
349306700,-808,105,-1223
349806700,419,-394,-915
350306700,343,411,-956
350806700,-821,101,-1212
351306700,402,-413,-919
351806700,417,413,-938
352306700,-833,99,-1210
352806700,347,-394,-935
353306700,456,374,-905
353806700,-821,146,-1257
354306700,288,-433,-892
354806700,525,384,-940
355306700,-864,163,-1225
355806700,251,-435,-899
356306700,591,398,-950
356806700,-895,146,-1210
357306700,251,-388,-933
357806700,595,351,-921
358306700,-862,210,-1253
358806700,193,-443,-895
359306700,671,349,-952
359806700,-878,201,-1210
360306700,158,-429,-919
360806700,677,325,-946
361306700,-899,226,-1206
361806700,122,-435,-938
362306700,710,294,-923
362806700,-870,249,-1227
363306700,81,-431,-907
363806700,737,310,-938
364306700,-876,257,-1206
364806700,50,-421,-927
365306700,763,271,-919
365806700,-854,283,-1208
366306700,40,-394,-936
366806700,759,240,-905
367306700,-808,322,-1257
367806700,-31,-445,-901
368306700,800,230,-962
368806700,-804,310,-1208
369306700,-56,-413,-915
369806700,812,226,-936
370306700,-774,306,-1214
370806700,-89,-388,-933
371306700,812,195,-933
371806700,-749,335,-1253
372306700,-150,-396,-886
372806700,851,181,-958
373306700,-732,339,-1194
373806700,-163,-390,-921
374306700,880,169,-946
374806700,-741,345,-1204
375306700,-197,-349,-929
375806700,880,111,-950
376306700,-691,365,-1204
376806700,-261,-355,-911
377306700,927,95,-979
377806700,-687,363,-1153
378306700,-284,-329,-946
378806700,903,83,-958
379306700,-671,378,-1157
379806700,-306,-324,-972
380306700,915,39,-948
380806700,-636,419,-1155
381306700,-351,-314,-952
381806700,895,31,-976
382306700,-603,390,-1130
382806700,-361,-275,-985
383306700,886,-19,-944
383806700,-542,388,-1143
384306700,-380,-261,-976
384806700,864,-58,-946
385306700,-493,425,-1147
385806700,-431,-255,-966
386306700,858,-60,-979
386806700,-468,427,-1110
387306700,-454,-218,-999
387806700,839,-93,-950
388306700,-413,423,-1116
388806700,-491,-193,-991
389306700,829,-113,-962
389806700,-366,431,-1116
390306700,-532,-191,-995
390806700,854,-146,-997
391306700,-345,406,-1091
391806700,-554,-163,-1013
392306700,802,-169,-954
392806700,-273,458,-1098
393306700,-599,-126,-995
393806700,796,-181,-1001
394306700,-244,441,-1073
394806700,-607,-138,-1011
395306700,796,-195,-1005
395806700,-206,431,-1042
396306700,-644,-95,-1048
396806700,732,-208,-999
397306700,-152,423,-1038
397806700,-650,-91,-1083
398306700,714,-230,-981
398806700,-89,445,-1042
399306700,-683,-85,-1052
399806700,687,-212,-995
400306700,-54,417,-993
400806700,-692,-52,-1097
401306700,636,-263,-974
401806700,5,417,-1020
402306700,-700,-13,-1104
402806700,616,-310,-974
403306700,74,435,-1007
403806700,-743,5,-1097
404306700,577,-279,-987
404806700,122,396,-989
405306700,-733,44,-1106
405806700,534,-322,-960
406306700,204,388,-1003
406806700,-747,50,-1098
407306700,489,-357,-983
407806700,242,406,-993
408306700,-774,40,-1110
408806700,470,-361,-995
409306700,271,390,-944
409806700,-763,101,-1134
410306700,425,-386,-970
410806700,300,413,-970
411306700,-784,101,-1124
411806700,386,-372,-983
412306700,349,382,-958
412806700,-771,99,-1139
413306700,368,-361,-991
413806700,406,345,-927
414306700,-782,156,-1177
414806700,308,-411,-976
415306700,470,359,-933
415806700,-784,156,-1171
416306700,269,-404,-985
416806700,501,365,-919
417306700,-771,162,-1198
417806700,201,-388,-962
418306700,544,304,-907
418806700,-776,226,-1227
419306700,154,-411,-950
419806700,589,298,-931
420306700,-782,249,-1204
420806700,113,-427,-956
421306700,659,302,-925
421806700,-808,257,-1200
422306700,80,-421,-966
422806700,657,281,-895
423306700,-776,283,-1235
423806700,27,-452,-964
424306700,720,265,-917
424806700,-786,288,-1200
425306700,-17,-423,-983
425806700,739,259,-895
426306700,-786,300,-1194
426806700,-54,-407,-989
427306700,774,224,-878
427806700,-751,331,-1210
428306700,-97,-417,-966
428806700,790,218,-905
429306700,-745,316,-1196
429806700,-115,-400,-1009
430306700,817,183,-876
430806700,-722,333,-1192
431306700,-160,-370,-983
431806700,823,138,-860
432306700,-673,359,-1223
432806700,-218,-390,-970
433306700,845,154,-886
433806700,-675,366,-1204
434306700,-269,-365,-987
434806700,874,124,-876
435306700,-648,357,-1206
435806700,-300,-339,-981
436306700,890,83,-878
436806700,-620,406,-1229
437306700,-359,-339,-960
437806700,925,62,-909
438306700,-595,398,-1200
438806700,-361,-341,-989
439306700,921,35,-886
439806700,-587,425,-1210
440306700,-400,-341,-985
440806700,921,13,-888
441306700,-546,441,-1202
441806700,-443,-325,-976
442306700,952,13,-911
442806700,-536,439,-1167
443306700,-470,-296,-1007
443806700,933,-39,-890
444306700,-489,447,-1177
444806700,-495,-298,-1015
445306700,927,-50,-888
445806700,-447,454,-1180
446306700,-527,-277,-1001
446806700,921,-68,-915
447306700,-402,433,-1163
447806700,-571,-257,-1016
448306700,913,-85,-895
448806700,-390,439,-1153
449306700,-564,-210,-1016
449806700,882,-132,-884
450306700,-341,470,-1153
450806700,-605,-206,-1018
451306700,849,-126,-915
451806700,-290,447,-1139
452306700,-634,-175,-1030
452806700,853,-163,-895
453306700,-251,452,-1136
453806700,-638,-158,-1036
454306700,813,-177,-901
454806700,-191,474,-1139
455306700,-706,-163,-1011
455806700,835,-208,-948
456306700,-158,437,-1112
456806700,-696,-124,-1022
457306700,792,-238,-935
457806700,-146,472,-1116
458306700,-714,-93,-1026
458806700,753,-234,-942
459306700,-68,484,-1102
459806700,-743,-93,-1026
460306700,769,-230,-966
460806700,-52,447,-1079
461306700,-739,-76,-1048
461806700,730,-300,-956
462306700,-27,447,-1083
462806700,-749,-48,-1052
463306700,687,-304,-962
463806700,39,452,-1059
464306700,-753,-40,-1054
464806700,653,-294,-985
465306700,78,423,-1038
465806700,-780,7,-1077
466306700,605,-316,-966
466806700,136,409,-1038
467306700,-751,40,-1079
467806700,554,-341,-962
468306700,212,419,-1028
468806700,-806,42,-1069
469306700,519,-329,-989
469806700,242,386,-1022
470306700,-796,76,-1083
470806700,503,-372,-983
471306700,300,359,-1013
471806700,-792,97,-1089
472306700,415,-361,-976
472806700,349,376,-1005
473306700,-817,107,-1077
473806700,409,-363,-995
474306700,366,359,-972
474806700,-776,154,-1093
475306700,339,-370,-999
475806700,402,353,-985
476306700,-771,160,-1091
476806700,290,-392,-1009
477306700,464,339,-970
477806700,-767,158,-1083
478306700,261,-357,-1022
478806700,484,290,-929
479306700,-753,216,-1122
479806700,210,-407,-1005
480306700,513,312,-954
480806700,-751,220,-1114
481306700,150,-386,-1018
481806700,560,288,-931
482306700,-726,216,-1130
482806700,107,-372,-1018
483306700,587,261,-915
483806700,-724,257,-1145
484306700,58,-380,-1013
484806700,626,232,-921
485306700,-692,281,-1136
485806700,17,-382,-1032
486306700,671,210,-903
486806700,-698,304,-1147
487306700,-39,-374,-1034
487806700,704,179,-909
488306700,-669,325,-1161
488806700,-97,-398,-1026
489306700,747,185,-901
489806700,-675,339,-1136
490306700,-163,-357,-1038
490806700,769,154,-884
491306700,-650,347,-1165
491806700,-197,-335,-1042
492306700,796,111,-878
492806700,-620,376,-1157
493306700,-216,-366,-1052
493806700,804,99,-884
494306700,-593,361,-1157
494806700,-281,-339,-1057
495306700,815,80,-864
495806700,-579,374,-1167
496306700,-320,-318,-1042
496806700,833,37,-849
497306700,-542,417,-1177
497806700,-359,-327,-1054
498306700,821,44,-847
498806700,-519,419,-1165
499306700,-409,-324,-1059
499806700,866,9,-843
500306700,-478,406,-1179
500806700,-452,-302,-1056
501306700,856,-15,-851
501806700,-454,445,-1186
502306700,-507,-292,-1046
502806700,874,-33,-847
503306700,-411,427,-1180
503806700,-532,-281,-1057
504306700,878,-54,-847
504806700,-409,464,-1175
505306700,-583,-259,-1056
505806700,899,-87,-845
506306700,-361,482,-1180
506806700,-616,-249,-1042
507306700,915,-95,-845
507806700,-331,476,-1173
508306700,-640,-236,-1056
508806700,913,-140,-847
509306700,-308,478,-1175
509806700,-646,-218,-1065
510306700,886,-163,-841
510806700,-245,511,-1167
511306700,-698,-210,-1063
511806700,884,-177,-853
512306700,-206,503,-1175
512806700,-761,-181,-1071
513306700,870,-187,-853
513806700,-193,499,-1157
514306700,-745,-165,-1059
514806700,878,-236,-856
515306700,-158,499,-1159
515806700,-772,-144,-1071
516306700,821,-232,-860
516806700,-87,497,-1145
517306700,-780,-138,-1071
517806700,841,-251,-864
518306700,-64,484,-1141
518806700,-792,-121,-1079
519306700,772,-244,-866
519806700,-5,486,-1130
520306700,-821,-105,-1079
520806700,774,-259,-876
521306700,19,472,-1116
521806700,-823,-66,-1069
522306700,737,-271,-876
522806700,31,468,-1108
523306700,-802,-58,-1081
523806700,698,-296,-880
524306700,89,474,-1106
524806700,-841,-40,-1073
525306700,698,-279,-901
525806700,134,445,-1091
526306700,-853,-33,-1093
526806700,650,-333,-897
527306700,158,433,-1097
527806700,-837,9,-1091
528306700,591,-343,-895
528806700,214,464,-1087
529306700,-849,17,-1061
529806700,579,-331,-929
530306700,232,435,-1067
530806700,-868,54,-1075
531306700,519,-357,-935
531806700,300,406,-1061
532306700,-833,52,-1071
532806700,503,-372,-942
533306700,343,384,-1048
533806700,-878,97,-1075
534306700,450,-378,-958
534806700,355,386,-1042
535306700,-839,119,-1077
535806700,407,-390,-966
536306700,396,378,-1036
536806700,-835,146,-1083
537306700,331,-378,-976
537806700,427,343,-1018
538306700,-825,158,-1083
538806700,296,-374,-995
539306700,466,318,-1011
539806700,-800,195,-1075
540306700,265,-394,-995
540806700,493,302,-999
541306700,-769,199,-1091
541806700,185,-374,-999
542306700,542,277,-999
542806700,-776,218,-1087
543306700,171,-353,-999
543806700,562,240,-985
544306700,-753,267,-1097
544806700,99,-372,-1011
545306700,579,245,-968
545806700,-735,281,-1087
546306700,62,-374,-1011
546806700,626,218,-964
547306700,-692,284,-1097
547806700,21,-370,-1034
548306700,618,204,-948
548806700,-679,310,-1091
549306700,-33,-374,-1036
549806700,665,187,-950
550306700,-626,306,-1085
550806700,-95,-363,-1046
551306700,696,163,-936
551806700,-640,347,-1071
552306700,-148,-345,-1073
552806700,716,124,-925
553306700,-595,347,-1085
553806700,-177,-333,-1079
554306700,735,99,-905
554806700,-546,378,-1093
555306700,-259,-322,-1079
555806700,772,37,-917
556306700,-536,386,-1097
556806700,-271,-310,-1095
557306700,786,7,-895
557806700,-488,417,-1100
558306700,-324,-314,-1093
558806700,778,-1,-886
559306700,-458,429,-1116
559806700,-384,-302,-1089
560306700,802,-11,-890
560806700,-452,429,-1091
561306700,-409,-261,-1100
561806700,798,-64,-878
562306700,-388,435,-1100
562806700,-464,-242,-1098
563306700,802,-78,-872
563806700,-347,445,-1118
564306700,-540,-251,-1095
564806700,858,-101,-882
565306700,-337,441,-1091
565806700,-542,-226,-1120
566306700,817,-122,-854
566806700,-308,478,-1106
567306700,-610,-220,-1114
