timestamp,x,y,z
423543200,-68,-76,-997
424043200,230,78,-999
424543200,17,162,-1005
425043200,-107,158,-1095
425543200,-109,13,-1007
426043200,-33,-21,-1050
426543200,-85,-40,-1016
427043200,54,-48,-989
427543200,177,95,-1005
428043200,-9,175,-1065
428543200,-160,93,-1056
429043200,-91,21,-991
429543200,13,-25,-1050
430043200,-62,-54,-1003
430543200,80,-11,-1016
431043200,134,105,-997
431543200,-56,214,-1075
432043200,-126,70,-1016
432543200,-37,-21,-1022
433043200,-35,5,-1056
433543200,-87,-93,-993
434043200,187,33,-977
434543200,103,146,-1036
435043200,-122,136,-1073
435543200,-93,52,-1052
436043200,-39,-17,-1013
436543200,-48,-15,-1038
437043200,5,-80,-972
437543200,203,64,-1026
438043200,5,160,-1022
438543200,-165,124,-1056
439043200,-64,42,-1011
439543200,-1,-48,-1032
440043200,-48,-7,-1050
440543200,3,-66,-974
441043200,214,119,-995
441543200,-31,175,-1050
442043200,-136,83,-1054
442543200,-33,-3,-1036
443043200,-64,-9,-1052
443543200,-70,-56,-993
444043200,126,-1,-979
444543200,152,144,-1050
445043200,-99,134,-1038
445543200,-126,85,-1065
446043200,-70,-7,-976
446543200,-37,-42,-1050
447043200,5,-33,-1030
447543200,103,5,-954
448043200,140,201,-1069
448543200,-173,126,-1009
449043200,-46,58,-1061
449543200,-31,-25,-1015
450043200,-93,-37,-1065
450543200,-15,-52,-976
451043200,212,89,-999
451543200,33,175,-1038
452043200,-167,111,-1048
452543200,-62,40,-1046
453043200,-60,-42,-1016
453543200,-58,-29,-1042
454043200,70,-56,-970
454543200,171,103,-1028
455043200,-68,185,-1050
455543200,-144,103,-1038
456043200,-21,15,-1013
456543200,-46,-33,-1034
457043200,-42,-48,-1042
457543200,74,-39,-960
458043200,173,163,-1044
458543200,-81,160,-1044
459043200,-124,64,-1046
459543200,-9,11,-1036
460043200,-103,-29,-1036
460543200,-13,-52,-1003
461043200,169,-9,-954
461543200,70,181,-1071
462043200,-150,134,-1057
462543200,-64,40,-1026
463043200,-35,29,-1018
463543200,-91,-78,-1001
464043200,78,-40,-1034
464543200,138,80,-991
465043200,-3,154,-1052
465543200,-130,132,-1032
466043200,-19,27,-1042
466543200,-37,-17,-1024
467043200,-87,-48,-1057
467543200,66,-25,-958
468043200,177,113,-1015
468543200,-17,169,-1091
469043200,-171,62,-1018
469543200,-9,29,-1054
470043200,-78,-11,-1015
470543200,-60,-60,-997
471043200,193,13,-1011
471543200,64,111,-991
472043200,-87,177,-1095
472543200,-142,62,-976
473043200,5,-13,-1065
473543200,-72,-11,-1009
474043200,-5,-68,-1026
474543200,140,39,-948
475043200,54,167,-1054
475543200,-83,134,-1063
476043200,-89,9,-1009
476543200,-9,15,-1069
477043200,-154,-68,-983
477543200,68,-23,-1005
478043200,197,62,-983
478543200,7,173,-1069
479043200,-160,111,-1036
479543200,-52,40,-1032
480043200,-42,-23,-1028
480543200,-97,-81,-995
481043200,144,-17,-1024
481543200,105,103,-989
482043200,-66,195,-1083
482543200,-89,89,-1009
483043200,-37,7,-1036
483543200,-52,-1,-1056
484043200,-80,-95,-987
484543200,148,48,-993
485043200,80,117,-989
485543200,-48,169,-1087
486043200,-128,68,-1016
486543200,-42,-5,-1040
487043200,-85,-25,-1030
487543200,-17,-76,-979
488043200,234,31,-1005
488543200,27,167,-1057
489043200,-144,132,-1056
489543200,-60,70,-995
490043200,-25,-1,-1046
490543200,-95,-44,-1026
491043200,68,-66,-1003
491543200,162,91,-999
492043200,-62,162,-1020
492543200,-60,115,-1081
493043200,-56,17,-1003
493543200,-52,7,-1071
494043200,-99,-60,-999
494543200,83,-17,-956
495043200,208,109,-1052
495543200,-91,138,-1032
496043200,-111,91,-1069
496543200,-54,17,-995
497043200,-76,-13,-1054
497543200,-21,-70,-989
498043200,187,9,-1013
498543200,62,146,-1018
499043200,-160,132,-1046
499543200,-23,70,-1050
500043200,-64,-13,-997
500543200,-62,-13,-1085
501043200,-19,-85,-944
501543200,195,97,-1018
502043200,-1,146,-1022
502543200,-60,115,-1079
503043200,-81,46,-1009
503543200,-89,-1,-1050
504043200,-70,-25,-1022
504543200,52,-70,-966
505043200,230,105,-1040
505543200,-66,142,-1030
506043200,-122,117,-1065
506543200,-35,21,-1024
507043200,-78,-33,-1028
507543200,-40,-39,-1042
508043200,103,-42,-952
508543200,173,162,-1054
509043200,-124,150,-1009
509543200,-44,74,-1063
510043200,-40,13,-1026
510543200,-121,-44,-1069
511043200,-23,-64,-976
511543200,165,23,-997
512043200,99,160,-1040
512543200,-117,128,-1063
513043200,-54,91,-1040
513543200,-81,-5,-1018
514043200,-81,-54,-1046
514543200,19,-72,-983
515043200,189,56,-1018
515543200,11,163,-1059
516043200,-158,128,-1011
516543200,1,46,-1050
517043200,-89,-9,-1018
517543200,-95,-64,-1056
518043200,85,-56,-977
518543200,117,111,-997
519043200,-21,158,-1067
519543200,-80,93,-1034
520043200,-3,58,-1052
520543200,-148,-33,-1007
521043200,-35,-50,-1034
521543200,140,-44,-966
522043200,130,126,-1050
522543200,-93,142,-1050
523043200,-117,89,-1016
523543200,-13,35,-1071
524043200,-113,-56,-1005
524543200,-3,-40,-1038
525043200,148,0,-968
525543200,78,148,-1061
526043200,-138,130,-1009
526543200,-13,52,-1052
527043200,-35,11,-1038
527543200,-183,-50,-1044
528043200,64,-39,-985
528543200,150,48,-964
529043200,33,167,-1095
529543200,-124,72,-1003
530043200,-52,81,-1056
530543200,-97,-11,-1036
531043200,-64,-72,-999
531543200,146,-1,-1001
532043200,117,89,-983
532543200,-46,163,-1091
533043200,-113,103,-1013
533543200,-11,3,-1046
534043200,-119,-11,-1015
534543200,-64,-68,-1040
535043200,177,-1,-979
535543200,74,152,-1018
536043200,-66,150,-1052
536543200,-44,58,-1016
537043200,-27,35,-1083
537543200,-195,-78,-991
538043200,33,-40,-1011
538543200,173,31,-979
539043200,70,162,-1063
539543200,-107,128,-1040
540043200,-76,85,-1018
540543200,-52,-17,-1056
541043200,-105,-66,-1026
541543200,56,-56,-999
542043200,160,68,-1011
542543200,-17,171,-1028
543043200,-78,124,-1040
543543200,-40,40,-1003
544043200,-52,1,-1102
544543200,-154,-91,-979
545043200,132,-19,-1005
545543200,128,93,-989
546043200,-39,160,-1083
546543200,-46,99,-1032
547043200,-72,37,-1022
547543200,-144,-1,-1046
548043200,-29,-111,-997
548543200,204,17,-1018
549043200,31,107,-1001
549543200,-72,162,-1057
550043200,-52,91,-1018
550543200,-25,7,-1048
551043200,-117,-33,-1034
551543200,-21,-93,-981
552043200,208,52,-1028
552543200,-13,130,-995
553043200,-50,140,-1085
553543200,-33,58,-991
554043200,-68,25,-1081
554543200,-158,-52,-999
555043200,60,-78,-983
555543200,214,95,-1038
556043200,-62,115,-1018
556543200,-39,126,-1052
557043200,-81,60,-1005
557543200,-87,-29,-1065
558043200,-52,-68,-987
558543200,103,-17,-995
559043200,111,111,-1028
559543200,-78,126,-1042
560043200,-31,101,-1048
